record_id,student_id,group_id,session_type,session_datetime,status
AT009127,S0210,G07,exam,2026-02-04 21:00:00,A
AT009128,S0217,G07,exam,2026-02-04 21:00:00,P
AT009129,S0226,G07,exam,2026-02-04 21:00:00,P
AT009130,S0263,G07,exam,2026-02-04 21:00:00,P
AT009131,S0279,G07,exam,2026-02-04 21:00:00,A
AT009132,S0284,G07,exam,2026-02-04 21:00:00,P
AT009133,S0286,G07,exam,2026-02-04 21:00:00,A
AT009134,S0288,G07,exam,2026-02-04 21:00:00,A
AT009135,S0290,G07,exam,2026-02-04 21:00:00,P
AT009136,S0311,G07,exam,2026-02-04 21:00:00,P
AT009137,S0315,G07,exam,2026-02-04 21:00:00,P
AT009138,S0337,G07,exam,2026-02-04 21:00:00,P
AT009139,S0339,G07,exam,2026-02-04 21:00:00,A
AT009140,S0353,G07,exam,2026-02-04 21:00:00,A
AT009141,S0375,G07,exam,2026-02-04 21:00:00,P
AT009142,S0381,G07,exam,2026-02-04 21:00:00,P
AT009143,S0390,G07,exam,2026-02-04 21:00:00,P
AT009144,S0399,G07,exam,2026-02-04 21:00:00,P
AT009145,S0408,G07,exam,2026-02-04 21:00:00,A
AT009146,S0412,G07,exam,2026-02-04 21:00:00,P
AT009147,S0414,G07,exam,2026-02-04 21:00:00,P
AT009148,S0416,G07,exam,2026-02-04 21:00:00,A
AT009149,S0428,G07,exam,2026-02-04 21:00:00,A
AT009150,S0443,G07,exam,2026-02-04 21:00:00,A
AT009151,S0447,G07,exam,2026-02-04 21:00:00,A
AT009152,S0451,G07,exam,2026-02-04 21:00:00,A
AT009153,S0453,G07,exam,2026-02-04 21:00:00,A
AT009154,S0465,G07,exam,2026-02-04 21:00:00,P
AT009155,S0469,G07,exam,2026-02-04 21:00:00,P
AT009156,S0472,G07,exam,2026-02-04 21:00:00,A
AT009157,S0481,G07,exam,2026-02-04 21:00:00,A
AT009158,S0484,G07,exam,2026-02-04 21:00:00,P
AT009159,S0490,G07,exam,2026-02-04 21:00:00,P
AT009160,S0494,G07,exam,2026-02-04 21:00:00,P
AT009161,S0006,G07,session,2026-02-11 21:00:00,P
AT009162,S0013,G07,session,2026-02-11 21:00:00,P
AT009163,S0036,G07,session,2026-02-11 21:00:00,P
AT009164,S0038,G07,session,2026-02-11 21:00:00,A
AT009165,S0042,G07,session,2026-02-11 21:00:00,P
AT009166,S0067,G07,session,2026-02-11 21:00:00,A
AT009167,S0069,G07,session,2026-02-11 21:00:00,A
AT009168,S0073,G07,session,2026-02-11 21:00:00,P
AT009169,S0088,G07,session,2026-02-11 21:00:00,A
AT009170,S0090,G07,session,2026-02-11 21:00:00,P
AT009171,S0093,G07,session,2026-02-11 21:00:00,A
AT009172,S0106,G07,session,2026-02-11 21:00:00,P
AT009173,S0115,G07,session,2026-02-11 21:00:00,P
AT009174,S0127,G07,session,2026-02-11 21:00:00,P
AT009175,S0140,G07,session,2026-02-11 21:00:00,P
AT009176,S0141,G07,session,2026-02-11 21:00:00,P
AT009177,S0142,G07,session,2026-02-11 21:00:00,P
AT009178,S0144,G07,session,2026-02-11 21:00:00,P
AT009179,S0153,G07,session,2026-02-11 21:00:00,P
AT009180,S0157,G07,session,2026-02-11 21:00:00,A
AT009181,S0166,G07,session,2026-02-11 21:00:00,A
AT009182,S0167,G07,session,2026-02-11 21:00:00,P
AT009183,S0201,G07,session,2026-02-11 21:00:00,A
AT009184,S0206,G07,session,2026-02-11 21:00:00,A
AT009185,S0210,G07,session,2026-02-11 21:00:00,P
AT009186,S0217,G07,session,2026-02-11 21:00:00,P
AT009187,S0226,G07,session,2026-02-11 21:00:00,A
AT009188,S0263,G07,session,2026-02-11 21:00:00,P
AT009189,S0279,G07,session,2026-02-11 21:00:00,A
AT009190,S0284,G07,session,2026-02-11 21:00:00,P
AT009191,S0286,G07,session,2026-02-11 21:00:00,P
AT009192,S0288,G07,session,2026-02-11 21:00:00,P
AT009193,S0290,G07,session,2026-02-11 21:00:00,P
AT009194,S0311,G07,session,2026-02-11 21:00:00,P
AT009195,S0315,G07,session,2026-02-11 21:00:00,A
AT009196,S0337,G07,session,2026-02-11 21:00:00,P
AT009197,S0339,G07,session,2026-02-11 21:00:00,P
AT009198,S0353,G07,session,2026-02-11 21:00:00,A
AT009199,S0375,G07,session,2026-02-11 21:00:00,P
AT009200,S0381,G07,session,2026-02-11 21:00:00,P
AT009201,S0390,G07,session,2026-02-11 21:00:00,P
AT009202,S0399,G07,session,2026-02-11 21:00:00,A
AT009203,S0408,G07,session,2026-02-11 21:00:00,P
AT009204,S0412,G07,session,2026-02-11 21:00:00,P
AT009205,S0414,G07,session,2026-02-11 21:00:00,P
AT009206,S0416,G07,session,2026-02-11 21:00:00,A
AT009207,S0428,G07,session,2026-02-11 21:00:00,P
AT009208,S0443,G07,session,2026-02-11 21:00:00,P
AT009209,S0447,G07,session,2026-02-11 21:00:00,P
AT009210,S0451,G07,session,2026-02-11 21:00:00,P
AT009211,S0453,G07,session,2026-02-11 21:00:00,P
AT009212,S0465,G07,session,2026-02-11 21:00:00,A
AT009213,S0469,G07,session,2026-02-11 21:00:00,P
AT009214,S0472,G07,session,2026-02-11 21:00:00,A
AT009215,S0481,G07,session,2026-02-11 21:00:00,A
AT009216,S0484,G07,session,2026-02-11 21:00:00,P
AT009217,S0490,G07,session,2026-02-11 21:00:00,P
AT009218,S0494,G07,session,2026-02-11 21:00:00,P
AT009219,S0006,G07,practical,2026-02-18 21:00:00,A
AT009220,S0013,G07,practical,2026-02-18 21:00:00,P
AT009221,S0036,G07,practical,2026-02-18 21:00:00,A
AT009222,S0038,G07,practical,2026-02-18 21:00:00,P
AT009223,S0042,G07,practical,2026-02-18 21:00:00,P
AT009224,S0067,G07,practical,2026-02-18 21:00:00,A
AT009225,S0069,G07,practical,2026-02-18 21:00:00,P
AT009226,S0073,G07,practical,2026-02-18 21:00:00,P
AT009227,S0088,G07,practical,2026-02-18 21:00:00,P
AT009228,S0090,G07,practical,2026-02-18 21:00:00,P
AT009229,S0093,G07,practical,2026-02-18 21:00:00,A
AT009230,S0106,G07,practical,2026-02-18 21:00:00,P
AT009231,S0115,G07,practical,2026-02-18 21:00:00,P
AT009232,S0127,G07,practical,2026-02-18 21:00:00,P
AT009233,S0140,G07,practical,2026-02-18 21:00:00,A
AT009234,S0141,G07,practical,2026-02-18 21:00:00,P
AT009235,S0142,G07,practical,2026-02-18 21:00:00,A
AT009236,S0144,G07,practical,2026-02-18 21:00:00,A
AT009237,S0153,G07,practical,2026-02-18 21:00:00,A
AT009238,S0157,G07,practical,2026-02-18 21:00:00,P
AT009239,S0166,G07,practical,2026-02-18 21:00:00,P
AT009240,S0167,G07,practical,2026-02-18 21:00:00,P
AT009241,S0201,G07,practical,2026-02-18 21:00:00,P
AT009242,S0206,G07,practical,2026-02-18 21:00:00,P
AT009243,S0210,G07,practical,2026-02-18 21:00:00,P
AT009244,S0217,G07,practical,2026-02-18 21:00:00,A
AT009245,S0226,G07,practical,2026-02-18 21:00:00,P
AT009246,S0263,G07,practical,2026-02-18 21:00:00,A
AT009247,S0279,G07,practical,2026-02-18 21:00:00,A
AT009248,S0284,G07,practical,2026-02-18 21:00:00,P
AT009249,S0286,G07,practical,2026-02-18 21:00:00,P
AT009250,S0288,G07,practical,2026-02-18 21:00:00,P
AT009251,S0290,G07,practical,2026-02-18 21:00:00,A
AT009252,S0311,G07,practical,2026-02-18 21:00:00,P
AT009253,S0315,G07,practical,2026-02-18 21:00:00,P
AT009254,S0337,G07,practical,2026-02-18 21:00:00,P
AT009255,S0339,G07,practical,2026-02-18 21:00:00,P
AT009256,S0353,G07,practical,2026-02-18 21:00:00,A
AT009257,S0375,G07,practical,2026-02-18 21:00:00,P
AT009258,S0381,G07,practical,2026-02-18 21:00:00,P
AT009259,S0390,G07,practical,2026-02-18 21:00:00,A
AT009260,S0399,G07,practical,2026-02-18 21:00:00,A
AT009261,S0408,G07,practical,2026-02-18 21:00:00,P
AT009262,S0412,G07,practical,2026-02-18 21:00:00,P
AT009263,S0414,G07,practical,2026-02-18 21:00:00,A
AT009264,S0416,G07,practical,2026-02-18 21:00:00,P
AT009265,S0428,G07,practical,2026-02-18 21:00:00,P
AT009266,S0443,G07,practical,2026-02-18 21:00:00,A
AT009267,S0447,G07,practical,2026-02-18 21:00:00,A
AT009268,S0451,G07,practical,2026-02-18 21:00:00,P
AT009269,S0453,G07,practical,2026-02-18 21:00:00,P
AT009270,S0465,G07,practical,2026-02-18 21:00:00,P
AT009271,S0469,G07,practical,2026-02-18 21:00:00,A
AT009272,S0472,G07,practical,2026-02-18 21:00:00,P
AT009273,S0481,G07,practical,2026-02-18 21:00:00,A
AT009274,S0484,G07,practical,2026-02-18 21:00:00,P
AT009275,S0490,G07,practical,2026-02-18 21:00:00,P
AT009276,S0494,G07,practical,2026-02-18 21:00:00,P
AT009277,S0006,G07,session,2026-02-25 21:00:00,P
AT009278,S0013,G07,session,2026-02-25 21:00:00,P
AT009279,S0036,G07,session,2026-02-25 21:00:00,P
AT009280,S0038,G07,session,2026-02-25 21:00:00,A
AT009281,S0042,G07,session,2026-02-25 21:00:00,A
AT009282,S0067,G07,session,2026-02-25 21:00:00,P
AT009283,S0069,G07,session,2026-02-25 21:00:00,P
AT009284,S0073,G07,session,2026-02-25 21:00:00,A
AT009285,S0088,G07,session,2026-02-25 21:00:00,P
AT009286,S0090,G07,session,2026-02-25 21:00:00,P
AT009287,S0093,G07,session,2026-02-25 21:00:00,A
AT009288,S0106,G07,session,2026-02-25 21:00:00,A
AT009289,S0115,G07,session,2026-02-25 21:00:00,A
AT009290,S0127,G07,session,2026-02-25 21:00:00,A
AT009291,S0140,G07,session,2026-02-25 21:00:00,A
AT009292,S0141,G07,session,2026-02-25 21:00:00,A
AT009293,S0142,G07,session,2026-02-25 21:00:00,A
AT009294,S0144,G07,session,2026-02-25 21:00:00,A
AT009295,S0153,G07,session,2026-02-25 21:00:00,P
AT009296,S0157,G07,session,2026-02-25 21:00:00,P
AT009297,S0166,G07,session,2026-02-25 21:00:00,P
AT009298,S0167,G07,session,2026-02-25 21:00:00,P
AT009299,S0201,G07,session,2026-02-25 21:00:00,A
AT009300,S0206,G07,session,2026-02-25 21:00:00,P
AT009301,S0210,G07,session,2026-02-25 21:00:00,A
AT009302,S0217,G07,session,2026-02-25 21:00:00,A
AT009303,S0226,G07,session,2026-02-25 21:00:00,A
AT009304,S0263,G07,session,2026-02-25 21:00:00,P
AT009305,S0279,G07,session,2026-02-25 21:00:00,P
AT009306,S0284,G07,session,2026-02-25 21:00:00,P
AT009307,S0286,G07,session,2026-02-25 21:00:00,P
AT009308,S0288,G07,session,2026-02-25 21:00:00,P
AT009309,S0290,G07,session,2026-02-25 21:00:00,A
AT009310,S0311,G07,session,2026-02-25 21:00:00,A
AT009311,S0315,G07,session,2026-02-25 21:00:00,P
AT009312,S0337,G07,session,2026-02-25 21:00:00,A
AT009313,S0339,G07,session,2026-02-25 21:00:00,P
AT009314,S0353,G07,session,2026-02-25 21:00:00,P
AT009315,S0375,G07,session,2026-02-25 21:00:00,A
AT009316,S0381,G07,session,2026-02-25 21:00:00,A
AT009317,S0390,G07,session,2026-02-25 21:00:00,A
AT009318,S0399,G07,session,2026-02-25 21:00:00,P
AT009319,S0408,G07,session,2026-02-25 21:00:00,P
AT009320,S0412,G07,session,2026-02-25 21:00:00,A
AT009321,S0414,G07,session,2026-02-25 21:00:00,A
AT009322,S0416,G07,session,2026-02-25 21:00:00,P
AT009323,S0428,G07,session,2026-02-25 21:00:00,P
AT009324,S0443,G07,session,2026-02-25 21:00:00,A
AT009325,S0447,G07,session,2026-02-25 21:00:00,P
AT009326,S0451,G07,session,2026-02-25 21:00:00,P
AT009327,S0453,G07,session,2026-02-25 21:00:00,A
AT009328,S0465,G07,session,2026-02-25 21:00:00,A
AT009329,S0469,G07,session,2026-02-25 21:00:00,P
AT009330,S0472,G07,session,2026-02-25 21:00:00,P
AT009331,S0481,G07,session,2026-02-25 21:00:00,P
AT009332,S0484,G07,session,2026-02-25 21:00:00,P
AT009333,S0490,G07,session,2026-02-25 21:00:00,P
AT009334,S0494,G07,session,2026-02-25 21:00:00,A
AT010629,S0011,G08,exam,2026-02-07 17:00:00,P
AT010630,S0023,G08,exam,2026-02-07 17:00:00,A
AT010631,S0030,G08,exam,2026-02-07 17:00:00,P
AT010632,S0052,G08,exam,2026-02-07 17:00:00,A
AT010633,S0054,G08,exam,2026-02-07 17:00:00,A
AT010634,S0074,G08,exam,2026-02-07 17:00:00,A
AT010635,S0077,G08,exam,2026-02-07 17:00:00,P
AT010636,S0084,G08,exam,2026-02-07 17:00:00,P
AT010637,S0085,G08,exam,2026-02-07 17:00:00,P
AT010638,S0110,G08,exam,2026-02-07 17:00:00,P
AT010639,S0114,G08,exam,2026-02-07 17:00:00,P
AT010640,S0117,G08,exam,2026-02-07 17:00:00,P
AT010641,S0122,G08,exam,2026-02-07 17:00:00,P
AT010642,S0123,G08,exam,2026-02-07 17:00:00,P
AT010643,S0139,G08,exam,2026-02-07 17:00:00,P
AT010644,S0147,G08,exam,2026-02-07 17:00:00,A
AT010645,S0155,G08,exam,2026-02-07 17:00:00,P
AT010646,S0159,G08,exam,2026-02-07 17:00:00,P
AT010647,S0168,G08,exam,2026-02-07 17:00:00,P
AT010648,S0212,G08,exam,2026-02-07 17:00:00,A
AT010649,S0229,G08,exam,2026-02-07 17:00:00,P
AT010650,S0235,G08,exam,2026-02-07 17:00:00,P
AT010651,S0237,G08,exam,2026-02-07 17:00:00,A
AT010652,S0242,G08,exam,2026-02-07 17:00:00,P
AT010653,S0251,G08,exam,2026-02-07 17:00:00,P
AT010654,S0255,G08,exam,2026-02-07 17:00:00,P
AT010655,S0256,G08,exam,2026-02-07 17:00:00,A
AT010656,S0259,G08,exam,2026-02-07 17:00:00,P
AT010657,S0266,G08,exam,2026-02-07 17:00:00,P
AT010658,S0269,G08,exam,2026-02-07 17:00:00,P
AT010659,S0273,G08,exam,2026-02-07 17:00:00,P
AT010660,S0276,G08,exam,2026-02-07 17:00:00,P
AT010661,S0289,G08,exam,2026-02-07 17:00:00,P
AT010662,S0299,G08,exam,2026-02-07 17:00:00,P
AT010663,S0301,G08,exam,2026-02-07 17:00:00,P
AT010664,S0312,G08,exam,2026-02-07 17:00:00,P
AT010665,S0320,G08,exam,2026-02-07 17:00:00,P
AT010666,S0322,G08,exam,2026-02-07 17:00:00,P
AT010667,S0330,G08,exam,2026-02-07 17:00:00,P
AT010668,S0334,G08,exam,2026-02-07 17:00:00,P
AT010669,S0335,G08,exam,2026-02-07 17:00:00,P
AT010670,S0346,G08,exam,2026-02-07 17:00:00,P
AT010671,S0362,G08,exam,2026-02-07 17:00:00,A
AT010672,S0367,G08,exam,2026-02-07 17:00:00,P
AT010673,S0372,G08,exam,2026-02-07 17:00:00,P
AT010674,S0373,G08,exam,2026-02-07 17:00:00,P
AT010675,S0376,G08,exam,2026-02-07 17:00:00,A
AT010676,S0405,G08,exam,2026-02-07 17:00:00,P
AT010677,S0406,G08,exam,2026-02-07 17:00:00,P
AT010678,S0419,G08,exam,2026-02-07 17:00:00,P
AT010679,S0442,G08,exam,2026-02-07 17:00:00,P
AT010680,S0456,G08,exam,2026-02-07 17:00:00,P
AT010681,S0464,G08,exam,2026-02-07 17:00:00,P
AT010682,S0473,G08,exam,2026-02-07 17:00:00,P
AT010683,S0476,G08,exam,2026-02-07 17:00:00,P
AT010684,S0486,G08,exam,2026-02-07 17:00:00,P
AT010685,S0487,G08,exam,2026-02-07 17:00:00,P
AT010686,S0488,G08,exam,2026-02-07 17:00:00,P
AT010687,S0489,G08,exam,2026-02-07 17:00:00,P
AT010688,S0492,G08,exam,2026-02-07 17:00:00,A
AT010689,S0011,G08,session,2026-02-14 17:00:00,A
AT010690,S0023,G08,session,2026-02-14 17:00:00,P
AT010691,S0030,G08,session,2026-02-14 17:00:00,A
AT010692,S0052,G08,session,2026-02-14 17:00:00,A
AT010693,S0054,G08,session,2026-02-14 17:00:00,P
AT010694,S0074,G08,session,2026-02-14 17:00:00,P
AT010695,S0077,G08,session,2026-02-14 17:00:00,P
AT010696,S0084,G08,session,2026-02-14 17:00:00,P
AT010697,S0085,G08,session,2026-02-14 17:00:00,P
AT010698,S0110,G08,session,2026-02-14 17:00:00,P
AT010699,S0114,G08,session,2026-02-14 17:00:00,P
AT010700,S0117,G08,session,2026-02-14 17:00:00,P
AT010701,S0122,G08,session,2026-02-14 17:00:00,P
AT010702,S0123,G08,session,2026-02-14 17:00:00,P
AT010703,S0139,G08,session,2026-02-14 17:00:00,P
AT010704,S0147,G08,session,2026-02-14 17:00:00,P
AT010705,S0155,G08,session,2026-02-14 17:00:00,P
AT010706,S0159,G08,session,2026-02-14 17:00:00,P
AT010707,S0168,G08,session,2026-02-14 17:00:00,A
AT010708,S0212,G08,session,2026-02-14 17:00:00,P
AT010709,S0229,G08,session,2026-02-14 17:00:00,P
AT010710,S0235,G08,session,2026-02-14 17:00:00,P
AT010711,S0237,G08,session,2026-02-14 17:00:00,P
AT010712,S0242,G08,session,2026-02-14 17:00:00,A
AT010713,S0251,G08,session,2026-02-14 17:00:00,P
AT010714,S0255,G08,session,2026-02-14 17:00:00,P
AT010715,S0256,G08,session,2026-02-14 17:00:00,P
AT010716,S0259,G08,session,2026-02-14 17:00:00,P
AT010717,S0266,G08,session,2026-02-14 17:00:00,P
AT010718,S0269,G08,session,2026-02-14 17:00:00,P
AT010719,S0273,G08,session,2026-02-14 17:00:00,P
AT010720,S0276,G08,session,2026-02-14 17:00:00,P
AT010721,S0289,G08,session,2026-02-14 17:00:00,P
AT010722,S0299,G08,session,2026-02-14 17:00:00,A
AT010723,S0301,G08,session,2026-02-14 17:00:00,P
AT010724,S0312,G08,session,2026-02-14 17:00:00,P
AT010725,S0320,G08,session,2026-02-14 17:00:00,P
AT010726,S0322,G08,session,2026-02-14 17:00:00,P
AT010727,S0330,G08,session,2026-02-14 17:00:00,P
AT010728,S0334,G08,session,2026-02-14 17:00:00,P
AT010729,S0335,G08,session,2026-02-14 17:00:00,A
AT010730,S0346,G08,session,2026-02-14 17:00:00,P
AT010731,S0362,G08,session,2026-02-14 17:00:00,P
AT010732,S0367,G08,session,2026-02-14 17:00:00,P
AT010733,S0372,G08,session,2026-02-14 17:00:00,P
AT010734,S0373,G08,session,2026-02-14 17:00:00,P
AT010735,S0376,G08,session,2026-02-14 17:00:00,P
AT010736,S0405,G08,session,2026-02-14 17:00:00,P
AT010737,S0406,G08,session,2026-02-14 17:00:00,A
AT010738,S0419,G08,session,2026-02-14 17:00:00,P
AT010739,S0442,G08,session,2026-02-14 17:00:00,P
AT010740,S0456,G08,session,2026-02-14 17:00:00,P
AT010741,S0464,G08,session,2026-02-14 17:00:00,P
AT010742,S0473,G08,session,2026-02-14 17:00:00,P
AT010743,S0476,G08,session,2026-02-14 17:00:00,P
AT010744,S0486,G08,session,2026-02-14 17:00:00,P
AT010745,S0487,G08,session,2026-02-14 17:00:00,P
AT010746,S0488,G08,session,2026-02-14 17:00:00,A
AT010747,S0489,G08,session,2026-02-14 17:00:00,P
AT010748,S0492,G08,session,2026-02-14 17:00:00,A
AT010749,S0011,G08,practical,2026-02-21 17:00:00,P
AT010750,S0023,G08,practical,2026-02-21 17:00:00,P
AT010751,S0030,G08,practical,2026-02-21 17:00:00,P
AT010752,S0052,G08,practical,2026-02-21 17:00:00,A
AT010753,S0054,G08,practical,2026-02-21 17:00:00,P
AT010754,S0074,G08,practical,2026-02-21 17:00:00,P
AT010755,S0077,G08,practical,2026-02-21 17:00:00,P
AT010756,S0084,G08,practical,2026-02-21 17:00:00,P
AT010757,S0085,G08,practical,2026-02-21 17:00:00,A
AT010758,S0110,G08,practical,2026-02-21 17:00:00,P
AT010759,S0114,G08,practical,2026-02-21 17:00:00,P
AT010760,S0117,G08,practical,2026-02-21 17:00:00,A
AT010761,S0122,G08,practical,2026-02-21 17:00:00,A
AT010762,S0123,G08,practical,2026-02-21 17:00:00,P
AT010763,S0139,G08,practical,2026-02-21 17:00:00,A
AT010764,S0147,G08,practical,2026-02-21 17:00:00,A
AT010765,S0155,G08,practical,2026-02-21 17:00:00,P
AT010766,S0159,G08,practical,2026-02-21 17:00:00,A
AT010767,S0168,G08,practical,2026-02-21 17:00:00,P
AT010768,S0212,G08,practical,2026-02-21 17:00:00,P
AT010769,S0229,G08,practical,2026-02-21 17:00:00,P
AT010770,S0235,G08,practical,2026-02-21 17:00:00,P
AT010771,S0237,G08,practical,2026-02-21 17:00:00,P
AT010772,S0242,G08,practical,2026-02-21 17:00:00,A
AT010773,S0251,G08,practical,2026-02-21 17:00:00,P
AT010774,S0255,G08,practical,2026-02-21 17:00:00,P
AT010775,S0256,G08,practical,2026-02-21 17:00:00,P
AT010776,S0259,G08,practical,2026-02-21 17:00:00,P
AT010777,S0266,G08,practical,2026-02-21 17:00:00,P
AT010778,S0269,G08,practical,2026-02-21 17:00:00,P
AT010779,S0273,G08,practical,2026-02-21 17:00:00,P
AT010780,S0276,G08,practical,2026-02-21 17:00:00,P
AT010781,S0289,G08,practical,2026-02-21 17:00:00,P
AT010782,S0299,G08,practical,2026-02-21 17:00:00,P
AT010783,S0301,G08,practical,2026-02-21 17:00:00,P
AT010784,S0312,G08,practical,2026-02-21 17:00:00,P
AT010785,S0320,G08,practical,2026-02-21 17:00:00,P
AT010786,S0322,G08,practical,2026-02-21 17:00:00,P
AT010787,S0330,G08,practical,2026-02-21 17:00:00,P
AT010788,S0334,G08,practical,2026-02-21 17:00:00,A
AT010789,S0335,G08,practical,2026-02-21 17:00:00,P
AT010790,S0346,G08,practical,2026-02-21 17:00:00,P
AT010791,S0362,G08,practical,2026-02-21 17:00:00,P
AT010792,S0367,G08,practical,2026-02-21 17:00:00,P
AT010793,S0372,G08,practical,2026-02-21 17:00:00,P
AT010794,S0373,G08,practical,2026-02-21 17:00:00,P
AT010795,S0376,G08,practical,2026-02-21 17:00:00,P
AT010796,S0405,G08,practical,2026-02-21 17:00:00,P
AT010797,S0406,G08,practical,2026-02-21 17:00:00,P
AT010798,S0419,G08,practical,2026-02-21 17:00:00,P
AT010799,S0442,G08,practical,2026-02-21 17:00:00,P
AT010800,S0456,G08,practical,2026-02-21 17:00:00,P
AT010801,S0464,G08,practical,2026-02-21 17:00:00,P
AT010802,S0473,G08,practical,2026-02-21 17:00:00,P
AT010803,S0476,G08,practical,2026-02-21 17:00:00,A
AT010804,S0486,G08,practical,2026-02-21 17:00:00,P
AT010805,S0487,G08,practical,2026-02-21 17:00:00,P
AT010806,S0488,G08,practical,2026-02-21 17:00:00,P
AT010807,S0489,G08,practical,2026-02-21 17:00:00,P
AT010808,S0492,G08,practical,2026-02-21 17:00:00,P
AT010809,S0011,G08,session,2026-02-28 17:00:00,P
AT010810,S0023,G08,session,2026-02-28 17:00:00,P
AT010811,S0030,G08,session,2026-02-28 17:00:00,P
AT010812,S0052,G08,session,2026-02-28 17:00:00,P
AT010813,S0054,G08,session,2026-02-28 17:00:00,P
AT010814,S0074,G08,session,2026-02-28 17:00:00,P
AT010815,S0077,G08,session,2026-02-28 17:00:00,P
AT010816,S0084,G08,session,2026-02-28 17:00:00,P
AT010817,S0085,G08,session,2026-02-28 17:00:00,P
AT010818,S0110,G08,session,2026-02-28 17:00:00,P
AT010819,S0114,G08,session,2026-02-28 17:00:00,P
AT010820,S0117,G08,session,2026-02-28 17:00:00,P
AT010821,S0122,G08,session,2026-02-28 17:00:00,P
AT010822,S0123,G08,session,2026-02-28 17:00:00,P
AT010823,S0139,G08,session,2026-02-28 17:00:00,P
AT010824,S0147,G08,session,2026-02-28 17:00:00,A
AT010825,S0155,G08,session,2026-02-28 17:00:00,P
AT010826,S0159,G08,session,2026-02-28 17:00:00,A
AT010827,S0168,G08,session,2026-02-28 17:00:00,P
AT010828,S0212,G08,session,2026-02-28 17:00:00,P
AT010829,S0229,G08,session,2026-02-28 17:00:00,P
AT010830,S0235,G08,session,2026-02-28 17:00:00,P
AT010831,S0237,G08,session,2026-02-28 17:00:00,P
AT010832,S0242,G08,session,2026-02-28 17:00:00,P
AT010833,S0251,G08,session,2026-02-28 17:00:00,P
AT010834,S0255,G08,session,2026-02-28 17:00:00,A
AT010835,S0256,G08,session,2026-02-28 17:00:00,P
AT010836,S0259,G08,session,2026-02-28 17:00:00,P
AT010837,S0266,G08,session,2026-02-28 17:00:00,P
AT010838,S0269,G08,session,2026-02-28 17:00:00,P
AT010839,S0273,G08,session,2026-02-28 17:00:00,P
AT010840,S0276,G08,session,2026-02-28 17:00:00,P
AT010841,S0289,G08,session,2026-02-28 17:00:00,P
AT010842,S0299,G08,session,2026-02-28 17:00:00,P
AT010843,S0301,G08,session,2026-02-28 17:00:00,P
AT010844,S0312,G08,session,2026-02-28 17:00:00,P
AT010845,S0320,G08,session,2026-02-28 17:00:00,P
AT010846,S0322,G08,session,2026-02-28 17:00:00,P
AT010847,S0330,G08,session,2026-02-28 17:00:00,P
AT010848,S0334,G08,session,2026-02-28 17:00:00,P
AT010849,S0335,G08,session,2026-02-28 17:00:00,P
AT010850,S0346,G08,session,2026-02-28 17:00:00,P
AT010851,S0362,G08,session,2026-02-28 17:00:00,P
AT010852,S0367,G08,session,2026-02-28 17:00:00,P
AT010853,S0372,G08,session,2026-02-28 17:00:00,P
AT010854,S0373,G08,session,2026-02-28 17:00:00,P
AT010855,S0376,G08,session,2026-02-28 17:00:00,P
AT010856,S0405,G08,session,2026-02-28 17:00:00,P
AT010857,S0406,G08,session,2026-02-28 17:00:00,P
AT010858,S0419,G08,session,2026-02-28 17:00:00,P
AT010859,S0442,G08,session,2026-02-28 17:00:00,P
AT010860,S0456,G08,session,2026-02-28 17:00:00,A
AT010861,S0464,G08,session,2026-02-28 17:00:00,P
AT010862,S0473,G08,session,2026-02-28 17:00:00,P
AT010863,S0476,G08,session,2026-02-28 17:00:00,P
AT010864,S0486,G08,session,2026-02-28 17:00:00,P
AT010865,S0487,G08,session,2026-02-28 17:00:00,A
AT010866,S0488,G08,session,2026-02-28 17:00:00,P
AT010867,S0489,G08,session,2026-02-28 17:00:00,P
AT010868,S0492,G08,session,2026-02-28 17:00:00,P
AT012108,S0018,G09,exam,2026-02-05 19:00:00,P
